,10,100,150,200,25,250,300,5,50,full-sampling
Cluster_41-CrossR-Replica_6,999.0,-1.447721,-0.961394,-0.720923,0.324738,-1.359689,-1.105345,-0.987082,-0.24765,-0.924043
Cluster_41-CrossR-Replica_7,999.0,-0.892534,-0.994018,-0.843451,-0.730085,-0.569868,-0.788257,999.0,-1.070725,-0.924043
Cluster_41-CrossR-Replica_8,999.0,-0.449444,-0.700076,-1.182256,-0.317005,-0.939933,-0.953889,999.0,-0.377541,-0.924043
Cluster_41-CrossR-Replica_9,999.0,0.264396,-0.667453,-0.947368,999.0,-0.857429,-0.763822,999.0,-0.798459,-0.924043
Cluster_42-CrossR-Replica_1,-0.509375,-0.653469,-0.883859,-0.812133,-0.076561,-0.972932,-0.877808,999.0,-0.581935,-0.924043
Cluster_42-CrossR-Replica_10,-0.264756,-0.950829,-0.904063,-0.861048,-0.634266,-1.142658,-0.972476,999.0,-0.786936,-0.924043
Cluster_42-CrossR-Replica_2,-0.679524,-1.027674,-0.671639,-0.921083,-0.62306,-0.883443,-0.96204,0.081322,-0.662066,-0.924043
Cluster_42-CrossR-Replica_3,-0.507589,-1.026921,-1.005888,-1.059872,-0.915412,-0.88231,-0.971887,-0.333043,-0.903459,-0.924043
Cluster_42-CrossR-Replica_4,-0.507792,-0.922776,-0.84367,-0.721704,-0.716721,-0.84529,-0.79932,999.0,-0.582485,-0.924043
Cluster_42-CrossR-Replica_5,-0.265097,-0.807679,-0.942468,-1.079829,-0.916666,-0.857421,-0.844553,-0.572471,-0.732523,-0.924043
Cluster_42-CrossR-Replica_6,-0.266321,-0.769838,-0.866567,-0.812821,-0.08849,-0.746963,-0.945413,-0.573855,-0.850728,-0.924043
Cluster_42-CrossR-Replica_7,-0.680506,-0.691942,-0.942146,-0.827117,-0.730085,-0.857725,-0.822995,0.079345,-0.899221,-0.924043
Cluster_42-CrossR-Replica_8,-0.266403,-0.765784,-0.923456,-0.830004,-0.730233,-0.917434,-0.823113,-0.331953,-0.486234,-0.924043
Cluster_42-CrossR-Replica_9,999.0,-0.695088,-1.005115,-0.973868,-0.075958,-0.714809,-0.971468,999.0,-1.040181,-0.924043
Cluster_43-CrossR-Replica_1,-0.267653,-0.803293,-0.958474,-0.777055,-0.318283,-0.790875,-0.945735,0.082164,-0.950983,-0.924043
Cluster_43-CrossR-Replica_10,-1.011604,-1.000537,-1.085108,-0.934741,-0.742959,-0.94986,-0.926947,-0.333428,-0.653907,-0.924043
Cluster_43-CrossR-Replica_2,-0.679524,-0.954583,-0.941095,-0.777311,-0.318526,-0.832675,-1.103901,-0.745133,-0.995687,-0.924043
Cluster_43-CrossR-Replica_3,-0.812123,-1.026921,-0.668227,-0.812499,-0.835806,-1.003047,-0.845399,0.080184,-0.731954,-0.924043
Cluster_43-CrossR-Replica_4,-0.679297,-0.949277,-0.86459,-0.922296,-0.716721,-0.951819,-0.896208,0.080857,-0.995712,-0.924043
Cluster_43-CrossR-Replica_5,0.148131,-1.092002,-0.822836,-1.046391,-0.986884,-0.917691,-0.944142,999.0,-1.037058,-0.924043
Cluster_43-CrossR-Replica_6,-0.266321,-0.769838,-0.943598,-0.84595,-0.330212,-0.858198,-0.823741,999.0,-0.902601,-0.924043
Cluster_43-CrossR-Replica_7,-0.267279,-0.892534,-0.800015,-0.960146,-0.316858,-0.972727,-0.971566,0.079345,-0.577892,-0.924043
Cluster_43-CrossR-Replica_8,-0.266403,-1.179012,-0.976879,-0.93593,-0.62154,-0.92879,-0.944785,999.0,-0.657738,-0.924043
Cluster_43-CrossR-Replica_9,0.148223,-0.803781,-0.899635,-0.919634,-0.822807,-0.882273,-0.962639,0.079523,-0.907152,-0.924043
Cluster_5-CrossR-Replica_1,999.0,0.506607,-1.669182,-1.326914,999.0,-1.003511,-0.972634,999.0,-1.821618,-1.132823
Cluster_5-CrossR-Replica_10,999.0,-1.046419,-0.799206,-0.948447,0.325218,-0.62698,-0.95468,999.0,999.0,-1.132823
Cluster_5-CrossR-Replica_2,-1.225781,0.088222,-0.843144,-1.242411,999.0,0.78176,-1.067756,999.0,999.0,-1.132823
Cluster_5-CrossR-Replica_3,999.0,-1.416767,-0.860652,-1.368889,0.324271,-0.831542,-1.022297,999.0,999.0,-1.132823
Cluster_5-CrossR-Replica_4,999.0,-1.066548,-1.152449,-1.321157,-1.434482,-0.94088,-0.750627,999.0,-0.79512,-1.132823
Cluster_5-CrossR-Replica_5,999.0,0.502222,1.142015,-1.197487,999.0,-1.068787,-1.324374,-1.703461,-1.558978,-1.132823
Cluster_5-CrossR-Replica_6,999.0,0.919213,-1.073005,-0.700712,-1.640112,-1.375876,-1.443954,999.0,999.0,-1.132823
Cluster_5-CrossR-Replica_7,0.145949,-1.537945,1.142337,-1.295657,-1.944395,-0.761583,-1.258304,999.0,0.582184,-1.132823
Cluster_5-CrossR-Replica_8,999.0,-0.506264,-0.884979,-1.35605,999.0,-0.982534,-0.670066,999.0,-2.007664,-1.132823
Cluster_5-CrossR-Replica_9,999.0,0.092891,-0.859879,-1.288682,999.0,-1.041485,-0.522099,999.0,999.0,-1.132823
Cluster_6-CrossR-Replica_1,999.0,-1.022516,-1.164057,-1.216783,-0.489788,-0.96238,-1.014936,-0.572786,-0.851391,-1.119115
Cluster_6-CrossR-Replica_10,-0.264756,-1.166051,-1.009542,-1.152897,-0.742959,-0.981522,-1.030889,-1.080277,-0.943348,-1.119115
Cluster_6-CrossR-Replica_2,-0.679524,-1.004292,-0.903821,-1.143572,999.0,-1.078797,-1.235526,999.0,-1.265143,-1.119115
Cluster_6-CrossR-Replica_3,-0.812123,-1.150708,-0.860652,-1.258855,-1.157134,-1.210694,-1.207736,-0.333043,-0.951177,-1.119115
Cluster_6-CrossR-Replica_4,-0.812327,-1.044867,-1.256899,-1.060976,-1.337595,-1.120608,-0.970824,999.0,-1.177769,-1.119115
Cluster_6-CrossR-Replica_5,-0.811354,-0.979183,-0.924125,-1.188522,-1.106516,-1.103357,-1.045143,-0.330749,-1.145751,-1.119115
Cluster_6-CrossR-Replica_6,-0.508044,-1.165269,-1.058281,-1.060195,-0.914945,-1.042254,-1.132757,0.081095,-1.110247,-1.119115
Cluster_6-CrossR-Replica_7,0.145949,-0.800635,-0.700423,-1.11144,-0.821984,-1.077923,-1.118462,-0.333883,-1.312448,-1.119115
Cluster_6-CrossR-Replica_8,-0.266403,-1.063263,-1.246332,-1.234893,-0.730233,-1.077362,-1.14538,0.081274,-1.107108,-1.119115
Cluster_6-CrossR-Replica_9,-0.919955,-1.023004,-1.005115,-1.080397,-0.822807,-1.111703,-1.053263,999.0,-0.735647,-1.119115
Cluster_7-CrossR-Replica_1,0.145575,-1.127375,-1.112185,-1.216783,-1.036045,-1.264781,-0.972634,-0.331064,-1.264619,-1.090724
Cluster_7-CrossR-Replica_10,-0.264756,-0.867508,-0.99321,-0.987768,-0.742959,-1.300275,-1.248276,-0.333428,-0.5743,-1.090724
Cluster_7-CrossR-Replica_2,0.146931,-1.092774,-1.317052,-1.266748,-0.490031,-1.078797,-1.067756,999.0,-0.490561,-1.090724
Cluster_7-CrossR-Replica_3,-0.679094,-0.657874,-0.91934,-1.103249,-1.157134,-0.993027,-0.989172,-0.574766,-0.903459,-1.090724
Cluster_7-CrossR-Replica_4,-0.812327,-1.248604,-1.071028,-1.251848,-0.474998,-0.84529,-0.943924,-0.745598,-0.662091,-1.090724
Cluster_7-CrossR-Replica_5,0.148131,-1.071082,-0.994341,-1.046391,-0.090211,-1.086323,-1.164074,999.0,-0.582699,-1.090724
Cluster_7-CrossR-Replica_6,-0.266321,-0.836147,-1.128501,-1.103571,-0.914945,-1.354195,-1.00639,999.0,-0.38068,-1.090724
Cluster_7-CrossR-Replica_7,-1.014127,-1.197068,-0.800015,-1.09052,-0.316858,-1.120222,-0.88693,999.0,-0.485993,-1.090724
Cluster_7-CrossR-Replica_8,-0.266403,-0.691167,-0.751949,-1.071726,-0.822132,-0.857164,-1.11858,0.081274,-1.107108,-1.090724
Cluster_7-CrossR-Replica_9,999.0,-0.769706,-1.021017,-1.249186,-0.822807,-1.00301,-1.005545,-0.333705,-0.95487,-1.090724
Cluster_8-CrossR-Replica_1,-0.267653,-1.107827,-0.863648,-1.123442,-0.82341,-1.238572,-1.11953,999.0,-0.903264,-1.083407
Cluster_8-CrossR-Replica_10,0.148472,-0.836929,-0.976417,-1.048038,-0.742959,-0.927777,-1.171814,0.079799,-1.067134,-1.083407
Cluster_8-CrossR-Replica_2,0.146931,-0.900349,-0.843144,-0.777311,-0.823652,-1.069965,-1.067756,999.0,-0.662066,-1.083407
Cluster_8-CrossR-Replica_3,-0.812123,-0.457282,-1.109189,-1.059872,-1.204853,-1.277002,-1.258625,999.0,-0.851586,-1.083407
Cluster_8-CrossR-Replica_4,999.0,-0.998985,-1.071028,-1.144786,-0.474998,-0.918381,-1.246624,999.0,-0.582485,-1.083407
Cluster_8-CrossR-Replica_5,-1.425173,-1.092002,-1.113974,-0.8594,-0.503438,-1.181913,-1.124752,999.0,-0.904028,-1.083407
Cluster_8-CrossR-Replica_6,999.0,-0.803914,-1.101396,-1.013413,-0.835338,-1.136808,-1.208162,-0.878389,-1.236222,-1.083407
Cluster_8-CrossR-Replica_7,-0.267279,-0.863447,-1.278341,-1.068839,-0.821984,-1.086627,-1.083177,0.079345,-0.727716,-1.083407
Cluster_8-CrossR-Replica_8,999.0,-0.729642,-1.201319,-1.144392,-0.317005,-1.181656,-0.944785,-0.573676,-0.899461,-1.083407
Cluster_8-CrossR-Replica_9,-0.506728,-1.127864,-0.838958,-0.919634,-0.075958,-1.143936,-1.060859,999.0,-1.040181,-1.083407
Cluster_9-CrossR-Replica_1,999.0,-1.107827,-1.176348,-0.876646,-1.386461,-1.375607,-0.972634,-1.157518,-0.661542,-1.076
Cluster_9-CrossR-Replica_10,-0.811013,-0.804696,-0.843386,-0.987768,-0.088009,-1.209379,-1.061867,999.0,-0.653907,-1.076
Cluster_9-CrossR-Replica_2,-0.812554,-0.840683,-0.821463,-0.657679,-0.490031,-1.00418,-1.096845,999.0,-0.795096,-1.076
Cluster_9-CrossR-Replica_3,0.147361,-1.112233,-1.095481,-1.217148,-0.835806,-1.11174,-0.963058,999.0,-0.995358,-1.076
Cluster_9-CrossR-Replica_4,-0.507792,-1.107679,-0.79949,-0.813603,-1.078075,-1.160104,-1.067711,-0.745598,-0.903813,-1.076
Cluster_9-CrossR-Replica_5,-0.265097,-1.428553,-1.057151,-0.9733,-0.916666,-1.251312,-1.164074,999.0,-1.237649,-1.076
Cluster_9-CrossR-Replica_6,0.146906,-0.866726,-1.166976,-0.759398,-0.985162,-1.013633,-1.275092,999.0,-1.176556,-1.076
Cluster_9-CrossR-Replica_7,999.0,-0.892534,-1.224599,-1.010914,-0.730085,-0.951433,-1.083177,-0.88014,-1.03225,-1.076
Cluster_9-CrossR-Replica_8,-0.679631,-0.765784,-1.189515,-0.949636,-1.091588,-0.92879,-1.132129,999.0,-0.947179,-1.076
Cluster_9-CrossR-Replica_9,-0.265005,-0.999623,-1.108416,-1.280989,-0.730908,-1.103365,-1.075763,-0.333705,-1.344716,-1.076
